total_timestamp;timestamp;buyer;seller;symbol;currency;price;quantity;day
2462900;462900;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2463000;463000;;;STARFRUIT;SEASHELLS;5067.0;1;0
2463000;463000;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2463000;463000;;;AMETHYSTS;SEASHELLS;10002.0;3;0
2463000;463000;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2463100;463100;;;AMETHYSTS;SEASHELLS;9998.0;4;0
2463300;463300;;;STARFRUIT;SEASHELLS;5061.0;1;0
2463800;463800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2464000;464000;;;AMETHYSTS;SEASHELLS;9998.0;5;0
2464300;464300;;;STARFRUIT;SEASHELLS;5061.0;1;0
2464500;464500;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2464500;464500;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2464500;464500;;;STARFRUIT;SEASHELLS;5064.0;2;0
2464500;464500;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2464500;464500;;;STARFRUIT;SEASHELLS;5065.0;10;0
2464500;464500;;;STARFRUIT;SEASHELLS;5067.0;2;0
2464700;464700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2465000;465000;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2465100;465100;;;STARFRUIT;SEASHELLS;5066.0;9;0
2465200;465200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2465600;465600;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2465600;465600;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2465600;465600;;;STARFRUIT;SEASHELLS;5058.0;1;0
2465600;465600;;;STARFRUIT;SEASHELLS;5058.0;1;0
2465700;465700;;;STARFRUIT;SEASHELLS;5063.0;0;0
2465700;465700;;;STARFRUIT;SEASHELLS;5063.0;5;0
2465700;465700;;;STARFRUIT;SEASHELLS;5063.0;3;0
2465700;465700;;;STARFRUIT;SEASHELLS;5063.0;1;0
2465800;465800;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2466000;466000;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2466200;466200;;;AMETHYSTS;SEASHELLS;9995.0;2;0
2466200;466200;;;STARFRUIT;SEASHELLS;5058.0;2;0
2466300;466300;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2466400;466400;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2466600;466600;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2466600;466600;;;STARFRUIT;SEASHELLS;5064.0;1;0
2466800;466800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2466900;466900;;;STARFRUIT;SEASHELLS;5059.0;1;0
2466900;466900;;;AMETHYSTS;SEASHELLS;9998.0;2;0
2467000;467000;;;STARFRUIT;SEASHELLS;5060.0;1;0
2467200;467200;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2467800;467800;;;STARFRUIT;SEASHELLS;5062.0;3;0
2467900;467900;;;STARFRUIT;SEASHELLS;5057.0;1;0
2468600;468600;;;STARFRUIT;SEASHELLS;5063.0;14;0
2468800;468800;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2468800;468800;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2469100;469100;;;STARFRUIT;SEASHELLS;5062.0;1;0
2469900;469900;;;STARFRUIT;SEASHELLS;5059.0;3;0
2469900;469900;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2469900;469900;;;STARFRUIT;SEASHELLS;5057.0;1;0
2470000;470000;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2470000;470000;;;STARFRUIT;SEASHELLS;5061.0;2;0
2470000;470000;;;STARFRUIT;SEASHELLS;5063.0;1;0
2470600;470600;;;STARFRUIT;SEASHELLS;5055.0;1;0
2470900;470900;;;STARFRUIT;SEASHELLS;5059.0;1;0
2471200;471200;;;STARFRUIT;SEASHELLS;5061.0;8;0
2471500;471500;;;STARFRUIT;SEASHELLS;5059.0;2;0
2471500;471500;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2471600;471600;;;STARFRUIT;SEASHELLS;5059.0;1;0
2472300;472300;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2472300;472300;;;STARFRUIT;SEASHELLS;5055.0;2;0
2472300;472300;;;STARFRUIT;SEASHELLS;5054.0;1;0
2472400;472400;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2472500;472500;;;STARFRUIT;SEASHELLS;5056.0;4;0
2473000;473000;;;STARFRUIT;SEASHELLS;5056.0;1;0
2473100;473100;;;STARFRUIT;SEASHELLS;5056.0;11;0
2473100;473100;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2473200;473200;;;STARFRUIT;SEASHELLS;5057.0;1;0
2473300;473300;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2473300;473300;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2473300;473300;;;STARFRUIT;SEASHELLS;5063.0;2;0
2473500;473500;;;AMETHYSTS;SEASHELLS;9998.0;2;0
2473600;473600;;;STARFRUIT;SEASHELLS;5059.0;2;0
2473600;473600;;;AMETHYSTS;SEASHELLS;10002.0;2;0
2473600;473600;;;STARFRUIT;SEASHELLS;5059.0;2;0
2473800;473800;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2473800;473800;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2473900;473900;;;STARFRUIT;SEASHELLS;5058.0;1;0
2474600;474600;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2475000;475000;;;STARFRUIT;SEASHELLS;5058.0;1;0
2475500;475500;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2475700;475700;;;STARFRUIT;SEASHELLS;5058.0;12;0
2475700;475700;;;STARFRUIT;SEASHELLS;5059.0;1;0
2476600;476600;;;AMETHYSTS;SEASHELLS;10004.0;6;0
2476600;476600;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2476700;476700;;;STARFRUIT;SEASHELLS;5063.0;1;0
2477000;477000;;;STARFRUIT;SEASHELLS;5062.0;1;0
2477100;477100;;;STARFRUIT;SEASHELLS;5057.0;1;0
2477400;477400;;;STARFRUIT;SEASHELLS;5057.0;12;0
2477400;477400;;;STARFRUIT;SEASHELLS;5064.0;1;0
2477400;477400;;;AMETHYSTS;SEASHELLS;10005.0;1;0
2477600;477600;;;STARFRUIT;SEASHELLS;5057.0;1;0
2477700;477700;;;STARFRUIT;SEASHELLS;5063.0;12;0
2477700;477700;;;STARFRUIT;SEASHELLS;5063.0;1;0
2477800;477800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2477800;477800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2477900;477900;;;STARFRUIT;SEASHELLS;5061.0;5;0
2478000;478000;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2478100;478100;;;AMETHYSTS;SEASHELLS;10005.0;6;0
2478200;478200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2478800;478800;;;STARFRUIT;SEASHELLS;5060.0;2;0
2478800;478800;;;STARFRUIT;SEASHELLS;5062.0;1;0
2479500;479500;;;AMETHYSTS;SEASHELLS;9995.0;2;0
2479500;479500;;;STARFRUIT;SEASHELLS;5055.0;2;0
2479700;479700;;;STARFRUIT;SEASHELLS;5058.0;3;0
2479700;479700;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2480000;480000;;;AMETHYSTS;SEASHELLS;10005.0;1;0
2480000;480000;;;STARFRUIT;SEASHELLS;5062.0;1;0
2480200;480200;;;AMETHYSTS;SEASHELLS;9995.0;6;0
2480700;480700;;;STARFRUIT;SEASHELLS;5054.0;1;0
2480800;480800;;;STARFRUIT;SEASHELLS;5055.0;1;0
2481300;481300;;;STARFRUIT;SEASHELLS;5058.0;1;0
2481600;481600;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2481900;481900;;;AMETHYSTS;SEASHELLS;10005.0;2;0
2481900;481900;;;STARFRUIT;SEASHELLS;5060.0;2;0
2482000;482000;;;STARFRUIT;SEASHELLS;5053.0;1;0
2482700;482700;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2482700;482700;;;STARFRUIT;SEASHELLS;5058.0;1;0
2483000;483000;;;AMETHYSTS;SEASHELLS;10002.0;3;0
2483000;483000;;;AMETHYSTS;SEASHELLS;10002.0;2;0
2483000;483000;;;STARFRUIT;SEASHELLS;5056.0;2;0
2483000;483000;;;STARFRUIT;SEASHELLS;5057.0;1;0
2483300;483300;;;STARFRUIT;SEASHELLS;5052.0;1;0
2483300;483300;;;AMETHYSTS;SEASHELLS;10002.0;6;0
2483400;483400;;;STARFRUIT;SEASHELLS;5054.0;1;0
2483400;483400;;;AMETHYSTS;SEASHELLS;10000.0;1;0
2483900;483900;;;STARFRUIT;SEASHELLS;5058.0;1;0
2483900;483900;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2484000;484000;;;STARFRUIT;SEASHELLS;5052.0;1;0
2484200;484200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2484300;484300;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2484500;484500;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2484500;484500;;;STARFRUIT;SEASHELLS;5050.0;1;0
2484700;484700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2485200;485200;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2485200;485200;;;STARFRUIT;SEASHELLS;5057.0;2;0
2485300;485300;;;STARFRUIT;SEASHELLS;5055.0;0;0
2485300;485300;;;STARFRUIT;SEASHELLS;5055.0;4;0
2485300;485300;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2485300;485300;;;AMETHYSTS;SEASHELLS;9998.0;4;0
2485300;485300;;;STARFRUIT;SEASHELLS;5055.0;3;0
2485300;485300;;;STARFRUIT;SEASHELLS;5055.0;1;0
2485600;485600;;;AMETHYSTS;SEASHELLS;10002.0;5;0
2485700;485700;;;STARFRUIT;SEASHELLS;5052.0;1;0
2486500;486500;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2486600;486600;;;AMETHYSTS;SEASHELLS;10005.0;2;0
2486600;486600;;;STARFRUIT;SEASHELLS;5060.0;2;0
2487200;487200;;;STARFRUIT;SEASHELLS;5058.0;1;0
2487200;487200;;;AMETHYSTS;SEASHELLS;10002.0;3;0
2487400;487400;;;AMETHYSTS;SEASHELLS;9995.0;1;0
2487400;487400;;;STARFRUIT;SEASHELLS;5051.0;1;0
2487600;487600;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2487600;487600;;;AMETHYSTS;SEASHELLS;10004.0;9;0
2488200;488200;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2488500;488500;;;AMETHYSTS;SEASHELLS;10005.0;1;0
2488500;488500;;;STARFRUIT;SEASHELLS;5055.0;1;0
2488500;488500;;;STARFRUIT;SEASHELLS;5054.0;1;0
2489300;489300;;;AMETHYSTS;SEASHELLS;9995.0;12;0
2489400;489400;;;STARFRUIT;SEASHELLS;5056.0;1;0
2489500;489500;;;STARFRUIT;SEASHELLS;5052.0;1;0
2489500;489500;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2489600;489600;;;AMETHYSTS;SEASHELLS;9995.0;1;0
2489600;489600;;;STARFRUIT;SEASHELLS;5051.0;1;0
2491100;491100;;;AMETHYSTS;SEASHELLS;9998.0;5;0
2491600;491600;;;AMETHYSTS;SEASHELLS;10002.0;3;0
2491600;491600;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2491800;491800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2492200;492200;;;AMETHYSTS;SEASHELLS;10005.0;8;0
2492400;492400;;;STARFRUIT;SEASHELLS;5054.0;1;0
2492700;492700;;;STARFRUIT;SEASHELLS;5061.0;1;0
2492800;492800;;;STARFRUIT;SEASHELLS;5062.0;8;0
2492800;492800;;;STARFRUIT;SEASHELLS;5060.0;4;0
2493000;493000;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2493200;493200;;;AMETHYSTS;SEASHELLS;9998.0;4;0
2493200;493200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2493300;493300;;;STARFRUIT;SEASHELLS;5062.0;1;0
2493500;493500;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2493600;493600;;;STARFRUIT;SEASHELLS;5058.0;1;0
2493900;493900;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2494100;494100;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2494500;494500;;;AMETHYSTS;SEASHELLS;10002.0;3;0
2494800;494800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2494800;494800;;;STARFRUIT;SEASHELLS;5062.0;1;0
2495000;495000;;;STARFRUIT;SEASHELLS;5057.0;1;0
2495200;495200;;;STARFRUIT;SEASHELLS;5057.0;15;0
2496000;496000;;;STARFRUIT;SEASHELLS;5059.0;1;0
2496300;496300;;;STARFRUIT;SEASHELLS;5060.0;1;0
2496600;496600;;;AMETHYSTS;SEASHELLS;9998.0;2;0
2497100;497100;;;AMETHYSTS;SEASHELLS;9998.0;4;0
2497300;497300;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2497400;497400;;;STARFRUIT;SEASHELLS;5066.0;1;0
2497400;497400;;;STARFRUIT;SEASHELLS;5066.0;1;0
2497400;497400;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2497400;497400;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2497400;497400;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2497700;497700;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2497900;497900;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2497900;497900;;;AMETHYSTS;SEASHELLS;10004.0;8;0
2498000;498000;;;STARFRUIT;SEASHELLS;5065.0;1;0
2498200;498200;;;STARFRUIT;SEASHELLS;5061.0;2;0
2498200;498200;;;STARFRUIT;SEASHELLS;5061.0;2;0
2498300;498300;;;AMETHYSTS;SEASHELLS;9998.0;5;0
2498400;498400;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2498500;498500;;;STARFRUIT;SEASHELLS;5065.0;1;0
2499000;499000;;;STARFRUIT;SEASHELLS;5060.0;1;0
2499400;499400;;;STARFRUIT;SEASHELLS;5062.0;2;0
2499700;499700;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2499900;499900;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2499900;499900;;;STARFRUIT;SEASHELLS;5059.0;1;0
2500000;500000;;;STARFRUIT;SEASHELLS;5060.0;1;0
2501200;501200;;;AMETHYSTS;SEASHELLS;10002.0;2;0
2501200;501200;;;STARFRUIT;SEASHELLS;5059.0;2;0
2501800;501800;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2501800;501800;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2501800;501800;;;STARFRUIT;SEASHELLS;5066.0;1;0
2501800;501800;;;STARFRUIT;SEASHELLS;5065.0;1;0
2501900;501900;;;AMETHYSTS;SEASHELLS;10002.0;2;0
2502100;502100;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2502300;502300;;;STARFRUIT;SEASHELLS;5065.0;14;0
2502300;502300;;;STARFRUIT;SEASHELLS;5063.0;1;0
2502500;502500;;;STARFRUIT;SEASHELLS;5058.0;1;0
2502500;502500;;;STARFRUIT;SEASHELLS;5064.0;2;0
2502500;502500;;;AMETHYSTS;SEASHELLS;10002.0;2;0
2502600;502600;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2503400;503400;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2504300;504300;;;STARFRUIT;SEASHELLS;5058.0;1;0
2504500;504500;;;STARFRUIT;SEASHELLS;5063.0;1;0
2504500;504500;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2504700;504700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2505200;505200;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2505300;505300;;;STARFRUIT;SEASHELLS;5059.0;1;0
2505500;505500;;;STARFRUIT;SEASHELLS;5064.0;1;0
2505500;505500;;;AMETHYSTS;SEASHELLS;10004.0;6;0
2505500;505500;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2505500;505500;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2505600;505600;;;STARFRUIT;SEASHELLS;5059.0;1;0
2506000;506000;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2506100;506100;;;AMETHYSTS;SEASHELLS;10002.0;3;0
2506300;506300;;;AMETHYSTS;SEASHELLS;9995.0;8;0
2506500;506500;;;AMETHYSTS;SEASHELLS;9995.0;3;0
2506600;506600;;;STARFRUIT;SEASHELLS;5062.0;6;0
2507600;507600;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2507600;507600;;;STARFRUIT;SEASHELLS;5061.0;1;0
2507700;507700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2508200;508200;;;STARFRUIT;SEASHELLS;5065.0;1;0
2508400;508400;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2508400;508400;;;STARFRUIT;SEASHELLS;5067.0;2;0
2508600;508600;;;STARFRUIT;SEASHELLS;5066.0;4;0
2508800;508800;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2508900;508900;;;STARFRUIT;SEASHELLS;5067.0;1;0
2509300;509300;;;STARFRUIT;SEASHELLS;5065.0;3;0
2509500;509500;;;STARFRUIT;SEASHELLS;5064.0;6;0
2509500;509500;;;STARFRUIT;SEASHELLS;5068.0;1;0
2509700;509700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2509700;509700;;;STARFRUIT;SEASHELLS;5069.0;1;0
2509700;509700;;;AMETHYSTS;SEASHELLS;10002.0;4;0
2509800;509800;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2509800;509800;;;STARFRUIT;SEASHELLS;5064.0;2;0
2509900;509900;;;STARFRUIT;SEASHELLS;5070.0;2;0
2509900;509900;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2510100;510100;;;AMETHYSTS;SEASHELLS;9998.0;2;0
2510100;510100;;;STARFRUIT;SEASHELLS;5064.0;7;0
2510200;510200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2510900;510900;;;STARFRUIT;SEASHELLS;5067.0;2;0
2511100;511100;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2511300;511300;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2511400;511400;;;STARFRUIT;SEASHELLS;5065.0;1;0
2511400;511400;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2511500;511500;;;STARFRUIT;SEASHELLS;5069.0;4;0
2511700;511700;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2511800;511800;;;AMETHYSTS;SEASHELLS;10005.0;2;0
2511800;511800;;;STARFRUIT;SEASHELLS;5072.0;2;0
2512200;512200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2512200;512200;;;STARFRUIT;SEASHELLS;5065.0;1;0
2512700;512700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2512900;512900;;;AMETHYSTS;SEASHELLS;10002.0;8;0
2513400;513400;;;STARFRUIT;SEASHELLS;5071.0;11;0
2514100;514100;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2514600;514600;;;AMETHYSTS;SEASHELLS;10002.0;0;0
2514600;514600;;;AMETHYSTS;SEASHELLS;10002.0;6;0
2514600;514600;;;AMETHYSTS;SEASHELLS;10002.0;6;0
2514600;514600;;;AMETHYSTS;SEASHELLS;10002.0;4;0
2515200;515200;;;STARFRUIT;SEASHELLS;5064.0;1;0
2515200;515200;;;AMETHYSTS;SEASHELLS;9995.0;1;0
2515500;515500;;;STARFRUIT;SEASHELLS;5062.0;4;0
2515700;515700;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2515800;515800;;;STARFRUIT;SEASHELLS;5067.0;1;0
2515800;515800;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2515900;515900;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2515900;515900;;;AMETHYSTS;SEASHELLS;9998.0;4;0
2516100;516100;;;STARFRUIT;SEASHELLS;5067.0;1;0
2516100;516100;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2516200;516200;;;STARFRUIT;SEASHELLS;5061.0;10;0
2516200;516200;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2516300;516300;;;STARFRUIT;SEASHELLS;5062.0;1;0
2516300;516300;;;AMETHYSTS;SEASHELLS;9995.0;1;0
2516400;516400;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2516400;516400;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2516400;516400;;;STARFRUIT;SEASHELLS;5068.0;2;0
2517300;517300;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2517300;517300;;;STARFRUIT;SEASHELLS;5061.0;2;0
2517300;517300;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2517900;517900;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2518500;518500;;;STARFRUIT;SEASHELLS;5063.0;4;0
2518700;518700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2518800;518800;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2518800;518800;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2518800;518800;;;STARFRUIT;SEASHELLS;5069.0;1;0
2518800;518800;;;STARFRUIT;SEASHELLS;5068.0;1;0
2519400;519400;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2519400;519400;;;STARFRUIT;SEASHELLS;5069.0;1;0
2519500;519500;;;STARFRUIT;SEASHELLS;5063.0;1;0
2519500;519500;;;STARFRUIT;SEASHELLS;5063.0;13;0
2519700;519700;;;STARFRUIT;SEASHELLS;5069.0;2;0
2519700;519700;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2520400;520400;;;STARFRUIT;SEASHELLS;5063.0;1;0
2520600;520600;;;STARFRUIT;SEASHELLS;5067.0;4;0
2520600;520600;;;STARFRUIT;SEASHELLS;5067.0;6;0
2521000;521000;;;STARFRUIT;SEASHELLS;5064.0;8;0
2521300;521300;;;STARFRUIT;SEASHELLS;5063.0;1;0
2521600;521600;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2521600;521600;;;AMETHYSTS;SEASHELLS;10004.0;9;0
2521700;521700;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2521700;521700;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2521700;521700;;;STARFRUIT;SEASHELLS;5068.0;1;0
2521800;521800;;;STARFRUIT;SEASHELLS;5064.0;1;0
2521800;521800;;;STARFRUIT;SEASHELLS;5070.0;15;0
2522400;522400;;;STARFRUIT;SEASHELLS;5067.0;5;0
2522400;522400;;;STARFRUIT;SEASHELLS;5067.0;4;0
2522500;522500;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2522500;522500;;;STARFRUIT;SEASHELLS;5067.0;2;0
2522500;522500;;;STARFRUIT;SEASHELLS;5068.0;1;0
2522800;522800;;;STARFRUIT;SEASHELLS;5062.0;1;0
2522800;522800;;;STARFRUIT;SEASHELLS;5062.0;7;0
2523300;523300;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2523500;523500;;;STARFRUIT;SEASHELLS;5067.0;1;0
2523600;523600;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2523600;523600;;;STARFRUIT;SEASHELLS;5066.0;1;0
2524200;524200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2524500;524500;;;STARFRUIT;SEASHELLS;5062.0;1;0
2525000;525000;;;STARFRUIT;SEASHELLS;5065.0;1;0
2525000;525000;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2525300;525300;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2525300;525300;;;STARFRUIT;SEASHELLS;5065.0;1;0
2525400;525400;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2525600;525600;;;STARFRUIT;SEASHELLS;5063.0;3;0
2525700;525700;;;STARFRUIT;SEASHELLS;5060.0;5;0
2525700;525700;;;STARFRUIT;SEASHELLS;5059.0;1;0
2525700;525700;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2526200;526200;;;STARFRUIT;SEASHELLS;5057.0;1;0
2526600;526600;;;STARFRUIT;SEASHELLS;5063.0;1;0
2527100;527100;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2527300;527300;;;STARFRUIT;SEASHELLS;5061.0;1;0
2527500;527500;;;STARFRUIT;SEASHELLS;5062.0;9;0
2527500;527500;;;STARFRUIT;SEASHELLS;5057.0;1;0
2527700;527700;;;STARFRUIT;SEASHELLS;5063.0;2;0
2527700;527700;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2527900;527900;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2528200;528200;;;STARFRUIT;SEASHELLS;5057.0;13;0
2528500;528500;;;STARFRUIT;SEASHELLS;5056.0;10;0
2528600;528600;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2528700;528700;;;STARFRUIT;SEASHELLS;5057.0;1;0
2528700;528700;;;AMETHYSTS;SEASHELLS;10004.0;2;0
2529200;529200;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2529200;529200;;;STARFRUIT;SEASHELLS;5058.0;1;0
2529200;529200;;;STARFRUIT;SEASHELLS;5057.0;1;0
2529300;529300;;;STARFRUIT;SEASHELLS;5058.0;1;0
2529300;529300;;;STARFRUIT;SEASHELLS;5058.0;1;0
2529600;529600;;;STARFRUIT;SEASHELLS;5063.0;1;0
2529600;529600;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2529800;529800;;;STARFRUIT;SEASHELLS;5058.0;5;0
2529800;529800;;;AMETHYSTS;SEASHELLS;9998.0;4;0
2530000;530000;;;AMETHYSTS;SEASHELLS;9996.0;1;0
2530000;530000;;;AMETHYSTS;SEASHELLS;9996.0;10;0
2530100;530100;;;AMETHYSTS;SEASHELLS;9998.0;2;0
2530100;530100;;;AMETHYSTS;SEASHELLS;9998.0;3;0
2530100;530100;;;STARFRUIT;SEASHELLS;5061.0;1;0
2530400;530400;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2530400;530400;;;AMETHYSTS;SEASHELLS;10002.0;4;0
2530500;530500;;;AMETHYSTS;SEASHELLS;10002.0;5;0
2530500;530500;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2530800;530800;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2530800;530800;;;STARFRUIT;SEASHELLS;5061.0;2;0
2531800;531800;;;AMETHYSTS;SEASHELLS;9995.0;7;0
2531900;531900;;;STARFRUIT;SEASHELLS;5058.0;1;0
2532100;532100;;;STARFRUIT;SEASHELLS;5066.0;15;0
2532200;532200;;;STARFRUIT;SEASHELLS;5065.0;1;0
2532900;532900;;;STARFRUIT;SEASHELLS;5060.0;8;0
2533600;533600;;;STARFRUIT;SEASHELLS;5063.0;4;0
2533900;533900;;;AMETHYSTS;SEASHELLS;9996.0;2;0
2534100;534100;;;AMETHYSTS;SEASHELLS;10002.0;1;0
2534300;534300;;;AMETHYSTS;SEASHELLS;10004.0;1;0
2534300;534300;;;STARFRUIT;SEASHELLS;5065.0;1;0
2534300;534300;;;STARFRUIT;SEASHELLS;5066.0;1;0
2534400;534400;;;STARFRUIT;SEASHELLS;5065.0;1;0
2534400;534400;;;AMETHYSTS;SEASHELLS;10002.0;6;0
2534500;534500;;;STARFRUIT;SEASHELLS;5064.0;1;0
2534500;534500;;;AMETHYSTS;SEASHELLS;9995.0;2;0
2534700;534700;;;STARFRUIT;SEASHELLS;5058.0;1;0
2534900;534900;;;STARFRUIT;SEASHELLS;5064.0;2;0
2534900;534900;;;AMETHYSTS;SEASHELLS;10005.0;2;0
2535500;535500;;;AMETHYSTS;SEASHELLS;9998.0;1;0
2535600;535600;;;STARFRUIT;SEASHELLS;5062.0;1;0
2535600;535600;;;STARFRUIT;SEASHELLS;5063.0;1;0
