total_timestamp;timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
3385300;385300;1054.75;0.7;8.5;-5.0;2381.0752;72.42037;1
3385400;385400;1056.25;0.7;8.5;-5.0;2380.53;72.423096;1
3385500;385500;1057.75;0.7;8.5;-5.0;2379.9846;72.42585;1
3385600;385600;1056.25;0.7;8.5;-5.0;2379.4387;72.42861;1
3385700;385700;1056.75;0.7;8.5;-5.0;2378.8923;72.4314;1
3385800;385800;1058.75;0.7;8.5;-5.0;2378.3457;72.434204;1
3385900;385900;1060.75;0.7;8.5;-5.0;2377.7986;72.43703;1
3386000;386000;1061.75;0.7;8.5;-5.0;2377.2512;72.439865;1
3386100;386100;1061.75;0.7;8.5;-5.0;2376.7034;72.442726;1
3386200;386200;1062.75;0.7;8.5;-5.0;2376.1553;72.44561;1
3386300;386300;1063.75;0.7;8.5;-5.0;2375.607;72.44851;1
3386400;386400;1062.25;0.7;8.5;-5.0;2375.058;72.45142;1
3386500;386500;1063.75;0.7;8.5;-5.0;2374.5088;72.45436;1
3386600;386600;1064.75;0.7;8.5;-5.0;2373.9595;72.45731;1
3386700;386700;1064.25;0.7;8.5;-5.0;2373.4094;72.46028;1
3386800;386800;1063.25;0.7;8.5;-5.0;2372.8594;72.46327;1
3386900;386900;1063.25;0.7;8.5;-5.0;2372.3088;72.46628;1
3387000;387000;1062.25;0.7;8.5;-5.0;2371.758;72.46931;1
3387100;387100;1062.25;0.7;8.5;-5.0;2371.207;72.47235;1
3387200;387200;1062.75;0.7;8.5;-5.0;2370.6558;72.47542;1
3387300;387300;1062.75;0.7;8.5;-5.0;2370.104;72.47849;1
3387400;387400;1062.25;0.7;8.5;-5.0;2369.5522;72.4816;1
3387500;387500;1062.25;0.7;8.5;-5.0;2369.0;72.48471;1
3387600;387600;1061.25;0.7;8.5;-5.0;2368.4475;72.48785;1
3387700;387700;1061.25;0.7;8.5;-5.0;2367.8948;72.491;1
3387800;387800;1061.5;0.7;8.5;-5.0;2367.3418;72.49417;1
3387900;387900;1061.75;0.7;8.5;-5.0;2366.7886;72.49736;1
3388000;388000;1060.75;0.7;8.5;-5.0;2366.235;72.500565;1
3388100;388100;1058.75;0.7;8.5;-5.0;2365.6814;72.50379;1
3388200;388200;1058.5;0.7;8.5;-5.0;2365.1274;72.507034;1
3388300;388300;1056.25;0.7;8.5;-5.0;2364.5735;72.51029;1
3388400;388400;1056.5;0.7;8.5;-5.0;2364.019;72.513565;1
3388500;388500;1057.25;0.7;8.5;-5.0;2363.4644;72.51686;1
3388600;388600;1057.75;0.7;8.5;-5.0;2362.9097;72.52017;1
3388700;388700;1060.25;0.7;8.5;-5.0;2362.3547;72.523506;1
3388800;388800;1060.0;0.7;8.5;-5.0;2361.7996;72.52685;1
3388900;388900;1059.25;0.7;8.5;-5.0;2361.2441;72.53021;1
3389000;389000;1057.25;0.7;8.5;-5.0;2360.6887;72.5336;1
3389100;389100;1057.75;0.7;8.5;-5.0;2360.133;72.536995;1
3389200;389200;1057.75;0.7;8.5;-5.0;2359.5771;72.54041;1
3389300;389300;1059.25;0.7;8.5;-5.0;2359.0212;72.543846;1
3389400;389400;1059.75;0.7;8.5;-5.0;2358.465;72.547295;1
3389500;389500;1059.5;0.7;8.5;-5.0;2357.9087;72.55076;1
3389600;389600;1058.75;0.7;8.5;-5.0;2357.3523;72.554245;1
3389700;389700;1059.0;0.7;8.5;-5.0;2356.796;72.55775;1
3389800;389800;1058.75;0.7;8.5;-5.0;2356.239;72.561264;1
3389900;389900;1057.75;0.7;8.5;-5.0;2355.6824;72.5648;1
3390000;390000;1056.75;0.7;8.5;-5.0;2355.1255;72.56835;1
3390100;390100;1056.75;0.7;8.5;-5.0;2354.5684;72.571915;1
3390200;390200;1055.75;0.7;8.5;-5.0;2354.0112;72.5755;1
3390300;390300;1054.25;0.7;8.5;-5.0;2353.454;72.5791;1
3390400;390400;1054.5;0.7;8.5;-5.0;2352.8967;72.582726;1
3390500;390500;1053.75;0.7;8.5;-5.0;2352.3394;72.58636;1
3390600;390600;1053.75;0.7;8.5;-5.0;2351.782;72.59001;1
3390700;390700;1054.0;0.7;8.5;-5.0;2351.2246;72.59367;1
3390800;390800;1054.25;0.7;8.5;-5.0;2350.667;72.59736;1
3390900;390900;1054.75;0.7;8.5;-5.0;2350.1094;72.60106;1
3391000;391000;1054.75;0.7;8.5;-5.0;2349.5518;72.604774;1
3391100;391100;1054.75;0.7;8.5;-5.0;2348.9941;72.60851;1
3391200;391200;1055.25;0.7;8.5;-5.0;2348.4363;72.61226;1
3391300;391300;1056.25;0.7;8.5;-5.0;2347.8787;72.61603;1
3391400;391400;1054.75;0.7;8.5;-5.0;2347.3208;72.619804;1
3391500;391500;1054.75;0.7;8.5;-5.0;2346.7632;72.623604;1
3391600;391600;1054.75;0.7;8.5;-5.0;2346.2053;72.62742;1
3391700;391700;1054.75;0.7;8.5;-5.0;2345.6475;72.63125;1
3391800;391800;1055.25;0.7;8.5;-5.0;2345.0898;72.63509;1
3391900;391900;1055.0;0.7;8.5;-5.0;2344.532;72.638954;1
3392000;392000;1055.75;0.7;8.5;-5.0;2343.9744;72.64283;1
3392100;392100;1055.75;0.7;8.5;-5.0;2343.4165;72.64672;1
3392200;392200;1055.75;0.7;8.5;-5.0;2342.859;72.650635;1
3392300;392300;1058.25;0.7;8.5;-5.0;2342.3013;72.65456;1
3392400;392400;1059.75;0.7;8.5;-5.0;2341.7437;72.65849;1
3392500;392500;1060.75;0.7;8.5;-5.0;2341.186;72.66245;1
3392600;392600;1059.75;0.7;8.5;-5.0;2340.6287;72.66642;1
3392700;392700;1060.75;0.7;8.5;-5.0;2340.0713;72.67041;1
3392800;392800;1062.25;0.7;8.5;-5.0;2339.514;72.674416;1
3392900;392900;1062.0;0.7;8.5;-5.0;2338.9565;72.67843;1
3393000;393000;1062.75;0.7;8.5;-5.0;2338.3994;72.682465;1
3393100;393100;1063.25;0.7;8.5;-5.0;2337.8423;72.68651;1
3393200;393200;1063.0;0.7;8.5;-5.0;2337.2854;72.690575;1
3393300;393300;1062.25;0.7;8.5;-5.0;2336.7285;72.69465;1
3393400;393400;1062.75;0.7;8.5;-5.0;2336.1719;72.698746;1
3393500;393500;1062.5;0.7;8.5;-5.0;2335.6152;72.70286;1
3393600;393600;1063.75;0.7;8.5;-5.0;2335.0586;72.70698;1
3393700;393700;1064.25;0.7;8.5;-5.0;2334.5022;72.71112;1
3393800;393800;1064.75;0.7;8.5;-5.0;2333.946;72.71527;1
3393900;393900;1064.75;0.7;8.5;-5.0;2333.39;72.71944;1
3394000;394000;1065.25;0.7;8.5;-5.0;2332.834;72.723625;1
3394100;394100;1064.25;0.7;8.5;-5.0;2332.278;72.72782;1
3394200;394200;1062.25;0.7;8.5;-5.0;2331.7224;72.73203;1
3394300;394300;1063.25;0.7;8.5;-5.0;2331.167;72.73626;1
3394400;394400;1064.25;0.7;8.5;-5.0;2330.6118;72.74051;1
3394500;394500;1064.25;0.7;8.5;-5.0;2330.0566;72.74477;1
3394600;394600;1065.75;0.7;8.5;-5.0;2329.5017;72.74903;1
3394700;394700;1066.75;0.7;8.5;-5.0;2328.947;72.75332;1
3394800;394800;1066.5;0.7;8.5;-5.0;2328.3926;72.75762;1
3394900;394900;1067.25;0.7;8.5;-5.0;2327.8381;72.76194;1
3395000;395000;1069.75;0.7;8.5;-5.0;2327.2842;72.766266;1
3395100;395100;1068.75;0.7;8.5;-5.0;2326.7302;72.77061;1
3395200;395200;1068.5;0.7;8.5;-5.0;2326.1765;72.77497;1
3395300;395300;1067.25;0.7;8.5;-5.0;2325.6233;72.77934;1
3395400;395400;1066.75;0.7;8.5;-5.0;2325.07;72.78373;1
3395500;395500;1064.75;0.7;8.5;-5.0;2324.517;72.788124;1
3395600;395600;1064.5;0.7;8.5;-5.0;2323.9646;72.79254;1
3395700;395700;1065.75;0.7;8.5;-5.0;2323.412;72.796974;1
3395800;395800;1066.0;0.7;8.5;-5.0;2322.86;72.801414;1
3395900;395900;1066.0;0.7;8.5;-5.0;2322.308;72.80587;1
3396000;396000;1065.25;0.7;8.5;-5.0;2321.7566;72.81034;1
3396100;396100;1063.75;0.7;8.5;-5.0;2321.2053;72.81483;1
3396200;396200;1063.25;0.7;8.5;-5.0;2320.6543;72.81932;1
3396300;396300;1062.25;0.7;8.5;-5.0;2320.1038;72.82384;1
3396400;396400;1062.25;0.7;8.5;-5.0;2319.5532;72.82836;1
3396500;396500;1062.5;0.7;8.5;-5.0;2319.0032;72.8329;1
3396600;396600;1061.75;0.7;8.5;-5.0;2318.4536;72.837456;1
3396700;396700;1062.0;0.7;8.5;-5.0;2317.904;72.84202;1
3396800;396800;1062.75;0.7;8.5;-5.0;2317.355;72.846596;1
3396900;396900;1061.25;0.7;8.5;-5.0;2316.8064;72.8512;1
3397000;397000;1060.25;0.7;8.5;-5.0;2316.2578;72.8558;1
3397100;397100;1060.0;0.7;8.5;-5.0;2315.71;72.86042;1
3397200;397200;1057.75;0.7;8.5;-5.0;2315.162;72.86505;1
3397300;397300;1056.75;0.7;8.5;-5.0;2314.615;72.8697;1
3397400;397400;1056.75;0.7;8.5;-5.0;2314.0679;72.87436;1
3397500;397500;1058.25;0.7;8.5;-5.0;2313.5215;72.879036;1
3397600;397600;1059.25;0.7;8.5;-5.0;2312.9753;72.88372;1
3397700;397700;1059.25;0.7;8.5;-5.0;2312.4294;72.88842;1
3397800;397800;1057.75;0.7;8.5;-5.0;2311.884;72.893135;1
3397900;397900;1058.0;0.7;8.5;-5.0;2311.339;72.89786;1
3398000;398000;1059.25;0.7;8.5;-5.0;2310.7947;72.902596;1
3398100;398100;1057.25;0.7;8.5;-5.0;2310.2505;72.90735;1
3398200;398200;1057.25;0.7;8.5;-5.0;2309.7068;72.91211;1
3398300;398300;1057.25;0.7;8.5;-5.0;2309.1633;72.916885;1
3398400;398400;1055.75;0.7;8.5;-5.0;2308.6206;72.92168;1
3398500;398500;1056.0;0.7;8.5;-5.0;2308.0781;72.926476;1
3398600;398600;1056.0;0.7;8.5;-5.0;2307.5361;72.93129;1
3398700;398700;1055.75;0.7;8.5;-5.0;2306.9946;72.93612;1
3398800;398800;1055.25;0.7;8.5;-5.0;2306.4536;72.94096;1
3398900;398900;1054.25;0.7;8.5;-5.0;2305.913;72.945816;1
3399000;399000;1053.75;0.7;8.5;-5.0;2305.373;72.950676;1
3399100;399100;1053.75;0.7;8.5;-5.0;2304.8335;72.95556;1
3399200;399200;1053.75;0.7;8.5;-5.0;2304.2944;72.96044;1
3399300;399300;1053.75;0.7;8.5;-5.0;2303.7559;72.96535;1
3399400;399400;1054.75;0.7;8.5;-5.0;2303.2178;72.97026;1
3399500;399500;1056.75;0.7;8.5;-5.0;2302.6802;72.97519;1
3399600;399600;1056.75;0.7;8.5;-5.0;2302.143;72.980125;1
3399700;399700;1057.75;0.7;8.5;-5.0;2301.6064;72.98508;1
3399800;399800;1057.25;0.7;8.5;-5.0;2301.0703;72.990036;1
3399900;399900;1057.25;0.7;8.5;-5.0;2300.535;72.99501;1
3400000;400000;1056.75;0.7;8.5;-5.0;2300.0;73.0;1
3400100;400100;1056.75;0.7;8.5;-5.0;2299.4656;73.005;1
3400200;400200;1057.25;0.7;8.5;-5.0;2298.9316;73.01001;1
3400300;400300;1058.25;0.7;8.5;-5.0;2298.3984;73.01503;1
3400400;400400;1057.25;0.7;8.5;-5.0;2297.8657;73.020065;1
3400500;400500;1058.75;0.7;8.5;-5.0;2297.3335;73.02511;1
3400600;400600;1057.25;0.7;8.5;-5.0;2296.8018;73.03017;1
3400700;400700;1056.25;0.7;8.5;-5.0;2296.2708;73.03523;1
3400800;400800;1056.75;0.7;8.5;-5.0;2295.7402;73.04031;1
3400900;400900;1056.75;0.7;8.5;-5.0;2295.2102;73.0454;1
3401000;401000;1056.75;0.7;8.5;-5.0;2294.6807;73.05051;1
3401100;401100;1056.25;0.7;8.5;-5.0;2294.1519;73.05562;1
3401200;401200;1056.75;0.7;8.5;-5.0;2293.6235;73.06074;1
3401300;401300;1055.25;0.7;8.5;-5.0;2293.0957;73.06587;1
3401400;401400;1056.75;0.7;8.5;-5.0;2292.5684;73.07102;1
3401500;401500;1057.0;0.7;8.5;-5.0;2292.0417;73.07617;1
3401600;401600;1057.25;0.7;8.5;-5.0;2291.5156;73.08134;1
3401700;401700;1057.5;0.7;8.5;-5.0;2290.99;73.08652;1
3401800;401800;1054.75;0.7;8.5;-5.0;2290.4648;73.091705;1
3401900;401900;1053.75;0.7;8.5;-5.0;2289.9404;73.0969;1
3402000;402000;1054.75;0.7;8.5;-5.0;2289.4163;73.102104;1
3402100;402100;1054.75;0.7;8.5;-5.0;2288.8928;73.10732;1
3402200;402200;1054.25;0.7;8.5;-5.0;2288.37;73.11255;1
3402300;402300;1055.25;0.7;8.5;-5.0;2287.8477;73.11778;1
3402400;402400;1053.25;0.7;8.5;-5.0;2287.326;73.12303;1
3402500;402500;1053.25;0.7;8.5;-5.0;2286.8047;73.12829;1
3402600;402600;1053.75;0.7;8.5;-5.0;2286.284;73.13355;1
3402700;402700;1054.0;0.7;8.5;-5.0;2285.764;73.138824;1
3402800;402800;1053.25;0.7;8.5;-5.0;2285.2444;73.14411;1
3402900;402900;1053.75;0.7;8.5;-5.0;2284.7253;73.14941;1
3403000;403000;1053.75;0.7;8.5;-5.0;2284.2068;73.15471;1
3403100;403100;1053.25;0.7;8.5;-5.0;2283.6887;73.16002;1
3403200;403200;1054.25;0.7;8.5;-5.0;2283.1714;73.16534;1
3403300;403300;1052.75;0.7;8.5;-5.0;2282.6545;73.17067;1
3403400;403400;1053.75;0.7;8.5;-5.0;2282.1382;73.176;1
3403500;403500;1054.25;0.7;8.5;-5.0;2281.6226;73.18135;1
3403600;403600;1054.75;0.7;8.5;-5.0;2281.1072;73.18671;1
3403700;403700;1055.75;0.7;8.5;-5.0;2280.5925;73.19207;1
3403800;403800;1055.75;0.7;8.5;-5.0;2280.0784;73.19744;1
3403900;403900;1055.25;0.7;8.5;-5.0;2279.565;73.20283;1
3404000;404000;1053.75;0.7;8.5;-5.0;2279.0518;73.20821;1
3404100;404100;1053.75;0.7;8.5;-5.0;2278.5393;73.21361;1
3404200;404200;1054.0;0.7;8.5;-5.0;2278.0273;73.21902;1
3404300;404300;1054.25;0.8;8.5;-5.0;2277.516;73.22443;1
3404400;404400;1054.25;0.8;8.5;-5.0;2277.0051;73.22985;1
3404500;404500;1054.25;0.8;8.5;-5.0;2276.4949;73.235275;1
3404600;404600;1052.75;0.8;8.5;-5.0;2275.985;73.240715;1
3404700;404700;1051.75;0.8;8.5;-5.0;2275.476;73.246155;1
3404800;404800;1052.25;0.8;8.5;-5.0;2274.9673;73.2516;1
3404900;404900;1054.25;0.8;8.5;-5.0;2274.4592;73.257065;1
3405000;405000;1053.25;0.8;8.5;-5.0;2273.9517;73.26253;1
3405100;405100;1051.75;0.8;8.5;-5.0;2273.4446;73.268;1
3405200;405200;1052.75;0.8;8.5;-5.0;2272.9382;73.27348;1
3405300;405300;1052.75;0.8;8.5;-5.0;2272.4324;73.27897;1
3405400;405400;1050.75;0.8;8.5;-5.0;2271.9268;73.28446;1
3405500;405500;1050.25;0.8;8.5;-5.0;2271.422;73.28996;1
3405600;405600;1050.25;0.8;8.5;-5.0;2270.9177;73.29547;1
3405700;405700;1048.75;0.8;8.5;-5.0;2270.414;73.30098;1
3405800;405800;1048.25;0.8;8.5;-5.0;2269.911;73.3065;1
3405900;405900;1046.75;0.8;8.5;-5.0;2269.4082;73.31203;1
3406000;406000;1047.75;0.8;8.5;-5.0;2268.906;73.31756;1
3406100;406100;1047.75;0.8;8.5;-5.0;2268.4045;73.3231;1
3406200;406200;1049.75;0.8;8.5;-5.0;2267.9036;73.32864;1
3406300;406300;1049.75;0.8;8.5;-5.0;2267.403;73.33419;1
3406400;406400;1050.25;0.8;8.5;-5.0;2266.903;73.33975;1
3406500;406500;1049.75;0.8;8.5;-5.0;2266.4038;73.345314;1
3406600;406600;1050.0;0.8;8.5;-5.0;2265.9048;73.35088;1
3406700;406700;1050.25;0.8;8.5;-5.0;2265.4065;73.35645;1
3406800;406800;1051.25;0.8;8.5;-5.0;2264.909;73.36204;1
3406900;406900;1051.75;0.8;8.5;-5.0;2264.4116;73.36762;1
3407000;407000;1050.25;0.8;8.5;-5.0;2263.915;73.37321;1
3407100;407100;1050.75;0.8;8.5;-5.0;2263.419;73.37881;1
3407200;407200;1049.75;0.8;8.5;-5.0;2262.9233;73.38441;1
3407300;407300;1051.25;0.8;8.5;-5.0;2262.4282;73.39001;1
3407400;407400;1051.75;0.8;8.5;-5.0;2261.9338;73.39562;1
3407500;407500;1050.75;0.8;8.5;-5.0;2261.44;73.40124;1
3407600;407600;1050.75;0.8;8.5;-5.0;2260.9465;73.40686;1
3407700;407700;1051.25;0.8;8.5;-5.0;2260.4536;73.41248;1
3407800;407800;1053.25;0.8;8.5;-5.0;2259.9614;73.41811;1
3407900;407900;1053.0;0.8;8.5;-5.0;2259.4697;73.423744;1
3408000;408000;1053.25;0.8;8.5;-5.0;2258.9785;73.42938;1
3408100;408100;1052.25;0.8;8.5;-5.0;2258.4878;73.43503;1
3408200;408200;1053.25;0.8;8.5;-5.0;2257.9976;73.440674;1
3408300;408300;1054.25;0.8;8.5;-5.0;2257.508;73.44632;1
3408400;408400;1054.0;0.8;8.5;-5.0;2257.019;73.45198;1
3408500;408500;1053.25;0.8;8.5;-5.0;2256.5305;73.457634;1
3408600;408600;1051.25;0.8;8.5;-5.0;2256.0427;73.4633;1
3408700;408700;1051.0;0.8;8.5;-5.0;2255.5552;73.46896;1
3408800;408800;1049.75;0.8;8.5;-5.0;2255.0684;73.47463;1
3408900;408900;1050.0;0.8;8.5;-5.0;2254.582;73.48031;1
3409000;409000;1049.25;0.8;8.5;-5.0;2254.0962;73.485985;1
3409100;409100;1048.25;0.8;8.5;-5.0;2253.611;73.49167;1
3409200;409200;1047.75;0.8;8.5;-5.0;2253.1265;73.497345;1
3409300;409300;1047.75;0.8;8.5;-5.0;2252.6423;73.50304;1
3409400;409400;1046.25;0.8;8.5;-5.0;2252.1587;73.50873;1
3409500;409500;1045.75;0.8;8.5;-5.0;2251.6755;73.51442;1
3409600;409600;1047.25;0.8;8.5;-5.0;2251.193;73.52011;1
3409700;409700;1045.75;0.8;8.5;-5.0;2250.7112;73.52581;1
3409800;409800;1045.5;0.8;8.5;-5.0;2250.2297;73.53151;1
3409900;409900;1046.25;0.8;8.5;-5.0;2249.7488;73.53722;1
3410000;410000;1045.25;0.8;8.5;-5.0;2249.2686;73.54292;1
3410100;410100;1044.25;0.8;8.5;-5.0;2248.7888;73.54863;1
3410200;410200;1043.75;0.8;8.5;-5.0;2248.3096;73.55434;1
3410300;410300;1041.75;0.8;8.5;-5.0;2247.8308;73.56005;1
3410400;410400;1042.75;0.8;8.5;-5.0;2247.3525;73.565765;1
3410500;410500;1041.75;0.8;8.5;-5.0;2246.875;73.57149;1
3410600;410600;1042.0;0.8;8.5;-5.0;2246.398;73.5772;1
3410700;410700;1042.25;0.8;8.5;-5.0;2245.9214;73.582924;1
3410800;410800;1042.25;0.8;8.5;-5.0;2245.4453;73.588646;1
3410900;410900;1042.25;0.8;8.5;-5.0;2244.97;73.59437;1
3411000;411000;1040.75;0.8;8.5;-5.0;2244.4949;73.6001;1
3411100;411100;1040.75;0.8;8.5;-5.0;2244.0205;73.60582;1
3411200;411200;1040.5;0.8;8.5;-5.0;2243.5469;73.61155;1
3411300;411300;1039.25;0.8;8.5;-5.0;2243.0735;73.61728;1
3411400;411400;1039.0;0.8;8.5;-5.0;2242.6008;73.62301;1
3411500;411500;1039.25;0.8;8.5;-5.0;2242.1287;73.62874;1
3411600;411600;1038.75;0.8;8.5;-5.0;2241.657;73.634476;1
3411700;411700;1038.75;0.8;8.5;-5.0;2241.1858;73.640205;1
3411800;411800;1038.75;0.8;8.5;-5.0;2240.7153;73.64594;1
3411900;411900;1038.25;0.8;8.5;-5.0;2240.245;73.65167;1
3412000;412000;1038.5;0.8;8.5;-5.0;2239.7756;73.65741;1
3412100;412100;1037.25;0.8;8.5;-5.0;2239.307;73.66315;1
3412200;412200;1036.25;0.8;8.5;-5.0;2238.8384;73.668884;1
3412300;412300;1035.25;0.8;8.5;-5.0;2238.3706;73.67462;1
3412400;412400;1034.75;0.8;8.5;-5.0;2237.903;73.68036;1
3412500;412500;1034.75;0.8;8.5;-5.0;2237.4363;73.6861;1
3412600;412600;1034.75;0.8;8.5;-5.0;2236.9702;73.69183;1
3412700;412700;1035.75;0.8;8.5;-5.0;2236.5044;73.69757;1
3412800;412800;1036.75;0.8;8.5;-5.0;2236.0393;73.7033;1
3412900;412900;1036.5;0.8;8.5;-5.0;2235.5747;73.70904;1
3413000;413000;1038.25;0.8;8.5;-5.0;2235.1106;73.714775;1
3413100;413100;1037.75;0.8;8.5;-5.0;2234.647;73.72051;1
3413200;413200;1037.5;0.8;8.5;-5.0;2234.184;73.72625;1
3413300;413300;1038.25;0.8;8.5;-5.0;2233.7217;73.73198;1
3413400;413400;1037.25;0.8;8.5;-5.0;2233.2598;73.73772;1
3413500;413500;1037.5;0.8;8.5;-5.0;2232.7983;73.74345;1
3413600;413600;1036.25;0.8;8.5;-5.0;2232.3374;73.749176;1
3413700;413700;1037.25;0.8;8.5;-5.0;2231.8772;73.754906;1
3413800;413800;1038.25;0.8;8.5;-5.0;2231.4175;73.760635;1
3413900;413900;1037.25;0.8;8.5;-5.0;2230.9583;73.766365;1
3414000;414000;1037.25;0.8;8.5;-5.0;2230.4995;73.772095;1
3414100;414100;1038.25;0.8;8.5;-5.0;2230.0415;73.77782;1
3414200;414200;1038.5;0.8;8.5;-5.0;2229.584;73.78354;1
3414300;414300;1037.25;0.8;8.5;-5.0;2229.1267;73.78926;1
3414400;414400;1035.25;0.8;8.5;-5.0;2228.6704;73.79498;1
3414500;414500;1037.25;0.8;8.5;-5.0;2228.2144;73.800705;1
3414600;414600;1035.75;0.8;8.5;-5.0;2227.759;73.80642;1
3414700;414700;1037.25;0.8;8.5;-5.0;2227.304;73.81213;1
3414800;414800;1035.25;0.8;8.5;-5.0;2226.8496;73.81785;1
3414900;414900;1035.25;0.8;8.5;-5.0;2226.396;73.823555;1
3415000;415000;1035.25;0.8;8.5;-5.0;2225.9426;73.82927;1
3415100;415100;1034.75;0.8;8.5;-5.0;2225.49;73.83497;1
3415200;415200;1034.5;0.8;8.5;-5.0;2225.0376;73.840675;1
3415300;415300;1033.25;0.8;8.5;-5.0;2224.586;73.846375;1
3415400;415400;1033.25;0.8;8.5;-5.0;2224.135;73.85207;1
3415500;415500;1033.25;0.8;8.5;-5.0;2223.6843;73.85777;1
3415600;415600;1034.75;0.8;8.5;-5.0;2223.2344;73.863464;1
3415700;415700;1032.25;0.8;8.5;-5.0;2222.785;73.86915;1
3415800;415800;1032.25;0.8;8.5;-5.0;2222.336;73.87484;1
3415900;415900;1032.25;0.8;8.5;-5.0;2221.8875;73.88052;1
3416000;416000;1031.75;0.8;8.5;-5.0;2221.4397;73.8862;1
3416100;416100;1033.25;0.8;8.5;-5.0;2220.9922;73.89188;1
3416200;416200;1033.25;0.8;8.5;-5.0;2220.5454;73.89755;1
3416300;416300;1033.25;0.8;8.5;-5.0;2220.099;73.90322;1
3416400;416400;1035.25;0.8;8.5;-5.0;2219.6536;73.90889;1
3416500;416500;1034.25;0.8;8.5;-5.0;2219.2083;73.91455;1
3416600;416600;1034.25;0.8;8.5;-5.0;2218.7637;73.92021;1
3416700;416700;1032.75;0.8;8.5;-5.0;2218.3196;73.925865;1
3416800;416800;1031.75;0.8;8.5;-5.0;2217.876;73.93151;1
3416900;416900;1031.75;0.8;8.5;-5.0;2217.433;73.937164;1
3417000;417000;1031.25;0.8;8.5;-5.0;2216.9905;73.9428;1
3417100;417100;1031.0;0.8;8.5;-5.0;2216.5486;73.94844;1
3417200;417200;1031.0;0.8;8.5;-5.0;2216.1072;73.95408;1
3417300;417300;1030.75;0.8;8.5;-5.0;2215.6663;73.9597;1
3417400;417400;1031.75;0.8;8.5;-5.0;2215.226;73.96533;1
3417500;417500;1031.75;0.8;8.5;-5.0;2214.7861;73.97095;1
3417600;417600;1033.75;0.8;8.5;-5.0;2214.347;73.97656;1
3417700;417700;1031.75;0.8;8.5;-5.0;2213.9082;73.98218;1
3417800;417800;1032.0;0.8;8.5;-5.0;2213.47;73.98778;1
3417900;417900;1032.75;0.8;8.5;-5.0;2213.0325;73.99338;1
3418000;418000;1033.0;0.8;8.5;-5.0;2212.5952;73.99898;1
3418100;418100;1034.25;0.8;8.5;-5.0;2212.1587;74.00457;1
3418200;418200;1033.75;0.8;8.5;-5.0;2211.7227;74.010155;1
3418300;418300;1033.5;0.8;8.5;-5.0;2211.287;74.01573;1
3418400;418400;1033.5;0.8;8.5;-5.0;2210.8523;74.0213;1
3418500;418500;1033.75;0.8;8.5;-5.0;2210.4177;74.02687;1
3418600;418600;1033.75;0.8;8.5;-5.0;2209.984;74.03243;1
3418700;418700;1034.75;0.8;8.5;-5.0;2209.5505;74.037994;1
3418800;418800;1035.75;0.8;8.5;-5.0;2209.118;74.04354;1
3418900;418900;1035.75;0.8;8.5;-5.0;2208.6855;74.04909;1
3419000;419000;1036.75;0.8;8.5;-5.0;2208.254;74.05463;1
3419100;419100;1035.25;0.8;8.5;-5.0;2207.8225;74.06016;1
3419200;419200;1035.5;0.8;8.5;-5.0;2207.3918;74.06568;1
3419300;419300;1034.75;0.8;8.5;-5.0;2206.962;74.071205;1
3419400;419400;1035.75;0.8;8.5;-5.0;2206.5322;74.07671;1
3419500;419500;1035.25;0.8;8.5;-5.0;2206.1033;74.08222;1
3419600;419600;1035.25;0.8;8.5;-5.0;2205.6748;74.08772;1
3419700;419700;1036.75;0.8;8.5;-5.0;2205.2468;74.093216;1
3419800;419800;1035.25;0.8;8.5;-5.0;2204.8193;74.0987;1
3419900;419900;1034.25;0.8;8.5;-5.0;2204.3923;74.10418;1
3420000;420000;1034.5;0.8;8.5;-5.0;2203.966;74.10966;1
3420100;420100;1034.5;0.8;8.5;-5.0;2203.5403;74.11512;1
3420200;420200;1034.5;0.8;8.5;-5.0;2203.115;74.120575;1
3420300;420300;1033.25;0.8;8.5;-5.0;2202.6902;74.12603;1
3420400;420400;1033.5;0.8;8.5;-5.0;2202.266;74.13147;1
3420500;420500;1032.75;0.8;8.5;-5.0;2201.8423;74.13691;1
3420600;420600;1033.0;0.8;8.5;-5.0;2201.4192;74.142334;1
3420700;420700;1033.0;0.8;8.5;-5.0;2200.9966;74.14776;1
3420800;420800;1034.75;0.8;8.5;-5.0;2200.5745;74.15317;1
3420900;420900;1034.25;0.8;8.5;-5.0;2200.153;74.15858;1
3421000;421000;1034.5;0.8;8.5;-5.0;2199.732;74.16397;1
3421100;421100;1036.25;0.8;8.5;-5.0;2199.3115;74.16936;1
3421200;421200;1035.75;0.8;8.5;-5.0;2198.8916;74.174736;1
3421300;421300;1035.5;0.8;8.5;-5.0;2198.4722;74.180115;1
3421400;421400;1036.75;0.8;8.5;-5.0;2198.0535;74.18548;1
3421500;421500;1036.75;0.8;8.5;-5.0;2197.635;74.190834;1
3421600;421600;1038.25;0.8;8.5;-5.0;2197.2173;74.196175;1
3421700;421700;1038.75;0.8;8.5;-5.0;2196.8;74.201515;1
3421800;421800;1040.25;0.8;8.5;-5.0;2196.3833;74.20684;1
3421900;421900;1039.25;0.8;8.5;-5.0;2195.967;74.212166;1
3422000;422000;1041.25;0.8;8.5;-5.0;2195.5515;74.217476;1
3422100;422100;1041.75;0.8;8.5;-5.0;2195.1365;74.22278;1
